Hora,KW,Meses,Días de la Semana,kW_promedio(Hora),kW_promedio(Meses),kW_promedio(Semana)
1,4382.44,11,6,3325.8611461187215,5796.752981481482,2970.5075721153844
1,4374.63,11,6,3325.8611461187215,5796.752981481482,2970.5075721153844
1,4327.88,11,6,3325.8611461187215,5796.752981481482,2970.5075721153844
1,4290.69,11,6,3325.8611461187215,5796.752981481482,2970.5075721153844
2,3977.45,11,6,3353.5758538812784,5796.752981481482,2970.5075721153844
2,4000.55,11,6,3353.5758538812784,5796.752981481482,2970.5075721153844
2,4003.79,11,6,3353.5758538812784,5796.752981481482,2970.5075721153844
2,3964.45,11,6,3353.5758538812784,5796.752981481482,2970.5075721153844
2,3937.66,11,6,3353.5758538812784,5796.752981481482,2970.5075721153844
2,3888.25,11,6,3353.5758538812784,5796.752981481482,2970.5075721153844
3,3873.76,11,6,3341.835109589041,5796.752981481482,2970.5075721153844
3,3864.11,11,6,3341.835109589041,5796.752981481482,2970.5075721153844
3,3897.78,11,6,3341.835109589041,5796.752981481482,2970.5075721153844
3,3849.45,11,6,3341.835109589041,5796.752981481482,2970.5075721153844
3,3885.47,11,6,3341.835109589041,5796.752981481482,2970.5075721153844
3,3861.3,11,6,3341.835109589041,5796.752981481482,2970.5075721153844
4,3855.9,11,6,3441.449703196347,5796.752981481482,2970.5075721153844
4,3939.9,11,6,3441.449703196347,5796.752981481482,2970.5075721153844
4,3959.57,11,6,3441.449703196347,5796.752981481482,2970.5075721153844
4,4036.02,11,6,3441.449703196347,5796.752981481482,2970.5075721153844
4,4063.93,11,6,3441.449703196347,5796.752981481482,2970.5075721153844
4,4020.82,11,6,3441.449703196347,5796.752981481482,2970.5075721153844
5,4044.36,11,6,3782.7966301369866,5796.752981481482,2970.5075721153844
5,4143.15,11,6,3782.7966301369866,5796.752981481482,2970.5075721153844
5,4122.48,11,6,3782.7966301369866,5796.752981481482,2970.5075721153844
5,3988.66,11,6,3782.7966301369866,5796.752981481482,2970.5075721153844
5,3912.82,11,6,3782.7966301369866,5796.752981481482,2970.5075721153844
5,3747.73,11,6,3782.7966301369866,5796.752981481482,2970.5075721153844
6,3835.26,11,6,4435.286328767123,5796.752981481482,2970.5075721153844
6,3745.33,11,6,4435.286328767123,5796.752981481482,2970.5075721153844
6,3910.71,11,6,4435.286328767123,5796.752981481482,2970.5075721153844
6,3935.06,11,6,4435.286328767123,5796.752981481482,2970.5075721153844
6,3907.68,11,6,4435.286328767123,5796.752981481482,2970.5075721153844
6,3975.52,11,6,4435.286328767123,5796.752981481482,2970.5075721153844
7,3958.87,11,6,4989.990867976245,5796.752981481482,2970.5075721153844
7,4000.69,11,6,4989.990867976245,5796.752981481482,2970.5075721153844
7,4062.1,11,6,4989.990867976245,5796.752981481482,2970.5075721153844
7,4052.28,11,6,4989.990867976245,5796.752981481482,2970.5075721153844
7,4133.21,11,6,4989.990867976245,5796.752981481482,2970.5075721153844
7,4160.53,11,6,4989.990867976245,5796.752981481482,2970.5075721153844
8,4233.81,11,6,5308.418885844749,5796.752981481482,2970.5075721153844
8,4286.5,11,6,5308.418885844749,5796.752981481482,2970.5075721153844
8,4350.25,11,6,5308.418885844749,5796.752981481482,2970.5075721153844
8,4298.3,11,6,5308.418885844749,5796.752981481482,2970.5075721153844
8,4366.5,11,6,5308.418885844749,5796.752981481482,2970.5075721153844
8,4353.8,11,6,5308.418885844749,5796.752981481482,2970.5075721153844
9,4339.5,11,6,5479.359068067611,5796.752981481482,2970.5075721153844
9,4364.75,11,6,5479.359068067611,5796.752981481482,2970.5075721153844
9,4385.21,11,6,5479.359068067611,5796.752981481482,2970.5075721153844
9,4476.83,11,6,5479.359068067611,5796.752981481482,2970.5075721153844
9,4447.27,11,6,5479.359068067611,5796.752981481482,2970.5075721153844
9,4436.64,11,6,5479.359068067611,5796.752981481482,2970.5075721153844
10,4253.26,11,6,5454.895655550479,5796.752981481482,2970.5075721153844
10,3900.27,11,6,5454.895655550479,5796.752981481482,2970.5075721153844
10,3939.47,11,6,5454.895655550479,5796.752981481482,2970.5075721153844
10,3985.08,11,6,5454.895655550479,5796.752981481482,2970.5075721153844
10,3910.93,11,6,5454.895655550479,5796.752981481482,2970.5075721153844
10,3900.74,11,6,5454.895655550479,5796.752981481482,2970.5075721153844
11,3860.03,11,6,5369.6498812785385,5796.752981481482,2970.5075721153844
11,3849.95,11,6,5369.6498812785385,5796.752981481482,2970.5075721153844
11,3911.64,11,6,5369.6498812785385,5796.752981481482,2970.5075721153844
11,3941.58,11,6,5369.6498812785385,5796.752981481482,2970.5075721153844
11,3903.1,11,6,5369.6498812785385,5796.752981481482,2970.5075721153844
11,3862.39,11,6,5369.6498812785385,5796.752981481482,2970.5075721153844
12,3757.28,11,6,5347.095989036089,5796.752981481482,2970.5075721153844
12,3795.31,11,6,5347.095989036089,5796.752981481482,2970.5075721153844
12,3884.85,11,6,5347.095989036089,5796.752981481482,2970.5075721153844
12,3802.82,11,6,5347.095989036089,5796.752981481482,2970.5075721153844
12,4416.88,11,6,5347.095989036089,5796.752981481482,2970.5075721153844
12,4458.51,11,6,5347.095989036089,5796.752981481482,2970.5075721153844
13,4565.98,11,6,5666.37997715852,5796.752981481482,2970.5075721153844
13,4526.33,11,6,5666.37997715852,5796.752981481482,2970.5075721153844
13,4552.24,11,6,5666.37997715852,5796.752981481482,2970.5075721153844
13,4466.64,11,6,5666.37997715852,5796.752981481482,2970.5075721153844
13,4611.55,11,6,5666.37997715852,5796.752981481482,2970.5075721153844
13,4598.38,11,6,5666.37997715852,5796.752981481482,2970.5075721153844
14,4483.58,11,6,5624.91337912088,5796.752981481482,2970.5075721153844
14,4557.71,11,6,5624.91337912088,5796.752981481482,2970.5075721153844
14,4431.39,11,6,5624.91337912088,5796.752981481482,2970.5075721153844
14,4405.12,11,6,5624.91337912088,5796.752981481482,2970.5075721153844
14,4398.4,11,6,5624.91337912088,5796.752981481482,2970.5075721153844
14,4446.61,11,6,5624.91337912088,5796.752981481482,2970.5075721153844
15,4436.86,11,6,5407.430425824176,5796.752981481482,2970.5075721153844
15,4566.54,11,6,5407.430425824176,5796.752981481482,2970.5075721153844
15,4542.01,11,6,5407.430425824176,5796.752981481482,2970.5075721153844
15,4448.49,11,6,5407.430425824176,5796.752981481482,2970.5075721153844
15,4487.62,11,6,5407.430425824176,5796.752981481482,2970.5075721153844
15,4531.99,11,6,5407.430425824176,5796.752981481482,2970.5075721153844
16,4431.48,11,6,5072.167733516483,5796.752981481482,2970.5075721153844
16,4390.9,11,6,5072.167733516483,5796.752981481482,2970.5075721153844
16,4114.08,11,6,5072.167733516483,5796.752981481482,2970.5075721153844
16,4166.59,11,6,5072.167733516483,5796.752981481482,2970.5075721153844
16,4158.01,11,6,5072.167733516483,5796.752981481482,2970.5075721153844
16,4096.33,11,6,5072.167733516483,5796.752981481482,2970.5075721153844
17,4096.55,11,6,4452.802573260074,5796.752981481482,2970.5075721153844
17,4174.22,11,6,4452.802573260074,5796.752981481482,2970.5075721153844
17,4134.72,11,6,4452.802573260074,5796.752981481482,2970.5075721153844
17,4256.31,11,6,4452.802573260074,5796.752981481482,2970.5075721153844
17,4053.14,11,6,4452.802573260074,5796.752981481482,2970.5075721153844
17,4000.09,11,6,4452.802573260074,5796.752981481482,2970.5075721153844
18,4026.04,11,6,4100.877545787546,5796.752981481482,2970.5075721153844
18,4071.2,11,6,4100.877545787546,5796.752981481482,2970.5075721153844
18,4119.13,11,6,4100.877545787546,5796.752981481482,2970.5075721153844
18,4100.67,11,6,4100.877545787546,5796.752981481482,2970.5075721153844
18,4043.59,11,6,4100.877545787546,5796.752981481482,2970.5075721153844
18,4052.86,11,6,4100.877545787546,5796.752981481482,2970.5075721153844
19,4057.92,11,6,3881.0380128205124,5796.752981481482,2970.5075721153844
19,4033.0,11,6,3881.0380128205124,5796.752981481482,2970.5075721153844
19,3935.99,11,6,3881.0380128205124,5796.752981481482,2970.5075721153844
19,3901.9,11,6,3881.0380128205124,5796.752981481482,2970.5075721153844
19,3889.25,11,6,3881.0380128205124,5796.752981481482,2970.5075721153844
19,4377.25,11,6,3881.0380128205124,5796.752981481482,2970.5075721153844
20,4375.32,11,6,3863.189253663004,5796.752981481482,2970.5075721153844
20,4240.23,11,6,3863.189253663004,5796.752981481482,2970.5075721153844
20,4314.12,11,6,3863.189253663004,5796.752981481482,2970.5075721153844
20,4298.49,11,6,3863.189253663004,5796.752981481482,2970.5075721153844
20,4396.81,11,6,3863.189253663004,5796.752981481482,2970.5075721153844
20,4349.51,11,6,3863.189253663004,5796.752981481482,2970.5075721153844
21,4344.88,11,6,3721.884642857143,5796.752981481482,2970.5075721153844
21,4337.26,11,6,3721.884642857143,5796.752981481482,2970.5075721153844
21,4352.7,11,6,3721.884642857143,5796.752981481482,2970.5075721153844
21,4342.9,11,6,3721.884642857143,5796.752981481482,2970.5075721153844
21,4274.96,11,6,3721.884642857143,5796.752981481482,2970.5075721153844
21,4189.17,11,6,3721.884642857143,5796.752981481482,2970.5075721153844
22,4204.36,11,6,3521.370782967033,5796.752981481482,2970.5075721153844
22,4228.67,11,6,3521.370782967033,5796.752981481482,2970.5075721153844
22,4206.15,11,6,3521.370782967033,5796.752981481482,2970.5075721153844
22,4212.8,11,6,3521.370782967033,5796.752981481482,2970.5075721153844
22,4164.08,11,6,3521.370782967033,5796.752981481482,2970.5075721153844
22,4210.06,11,6,3521.370782967033,5796.752981481482,2970.5075721153844
23,2921.47,11,6,3374.662664835165,5796.752981481482,2970.5075721153844
23,622.71,11,6,3374.662664835165,5796.752981481482,2970.5075721153844
23,857.14,11,6,3374.662664835165,5796.752981481482,2970.5075721153844
23,922.99,11,6,3374.662664835165,5796.752981481482,2970.5075721153844
23,899.45,11,6,3374.662664835165,5796.752981481482,2970.5075721153844
23,881.91,11,6,3374.662664835165,5796.752981481482,2970.5075721153844
0,890.33,11,0,3319.424849177331,5796.752981481482,4783.805255074786
0,873.98,11,0,3319.424849177331,5796.752981481482,4783.805255074786
0,884.54,11,0,3319.424849177331,5796.752981481482,4783.805255074786
0,874.14,11,0,3319.424849177331,5796.752981481482,4783.805255074786
0,914.0,11,0,3319.424849177331,5796.752981481482,4783.805255074786
0,943.66,11,0,3319.424849177331,5796.752981481482,4783.805255074786
1,933.75,11,0,3325.8611461187215,5796.752981481482,4783.805255074786
1,930.97,11,0,3325.8611461187215,5796.752981481482,4783.805255074786
1,940.61,11,0,3325.8611461187215,5796.752981481482,4783.805255074786
1,931.07,11,0,3325.8611461187215,5796.752981481482,4783.805255074786
1,925.21,11,0,3325.8611461187215,5796.752981481482,4783.805255074786
1,904.19,11,0,3325.8611461187215,5796.752981481482,4783.805255074786
2,913.06,11,0,3353.5758538812784,5796.752981481482,4783.805255074786
2,917.07,11,0,3353.5758538812784,5796.752981481482,4783.805255074786
2,910.68,11,0,3353.5758538812784,5796.752981481482,4783.805255074786
2,918.87,11,0,3353.5758538812784,5796.752981481482,4783.805255074786
2,914.55,11,0,3353.5758538812784,5796.752981481482,4783.805255074786
2,927.79,11,0,3353.5758538812784,5796.752981481482,4783.805255074786
3,919.69,11,0,3341.835109589041,5796.752981481482,4783.805255074786
3,900.98,11,0,3341.835109589041,5796.752981481482,4783.805255074786
3,886.38,11,0,3341.835109589041,5796.752981481482,4783.805255074786
3,896.56,11,0,3341.835109589041,5796.752981481482,4783.805255074786
3,900.64,11,0,3341.835109589041,5796.752981481482,4783.805255074786
3,912.3,11,0,3341.835109589041,5796.752981481482,4783.805255074786
4,914.14,11,0,3441.449703196347,5796.752981481482,4783.805255074786
4,935.18,11,0,3441.449703196347,5796.752981481482,4783.805255074786
4,937.05,11,0,3441.449703196347,5796.752981481482,4783.805255074786
4,952.4,11,0,3441.449703196347,5796.752981481482,4783.805255074786
4,951.81,11,0,3441.449703196347,5796.752981481482,4783.805255074786
4,999.18,11,0,3441.449703196347,5796.752981481482,4783.805255074786
5,1086.32,11,0,3782.7966301369866,5796.752981481482,4783.805255074786
5,1181.11,11,0,3782.7966301369866,5796.752981481482,4783.805255074786
5,1167.83,11,0,3782.7966301369866,5796.752981481482,4783.805255074786
5,1216.8,11,0,3782.7966301369866,5796.752981481482,4783.805255074786
5,1175.1,11,0,3782.7966301369866,5796.752981481482,4783.805255074786
5,1176.88,11,0,3782.7966301369866,5796.752981481482,4783.805255074786
6,1255.16,11,0,4435.286328767123,5796.752981481482,4783.805255074786
6,1421.37,11,0,4435.286328767123,5796.752981481482,4783.805255074786
6,1599.3,11,0,4435.286328767123,5796.752981481482,4783.805255074786
6,1670.57,11,0,4435.286328767123,5796.752981481482,4783.805255074786
6,1724.59,11,0,4435.286328767123,5796.752981481482,4783.805255074786
6,1699.26,11,0,4435.286328767123,5796.752981481482,4783.805255074786
7,1790.5,11,0,4989.990867976245,5796.752981481482,4783.805255074786
7,1863.54,11,0,4989.990867976245,5796.752981481482,4783.805255074786
7,1976.5,11,0,4989.990867976245,5796.752981481482,4783.805255074786
7,2102.15,11,0,4989.990867976245,5796.752981481482,4783.805255074786
7,2075.99,11,0,4989.990867976245,5796.752981481482,4783.805255074786
7,2161.98,11,0,4989.990867976245,5796.752981481482,4783.805255074786
8,2158.99,11,0,5308.418885844749,5796.752981481482,4783.805255074786
8,2159.06,11,0,5308.418885844749,5796.752981481482,4783.805255074786
8,2110.92,11,0,5308.418885844749,5796.752981481482,4783.805255074786
8,2334.09,11,0,5308.418885844749,5796.752981481482,4783.805255074786
8,2344.56,11,0,5308.418885844749,5796.752981481482,4783.805255074786
8,2393.1,11,0,5308.418885844749,5796.752981481482,4783.805255074786
9,2368.39,11,0,5479.359068067611,5796.752981481482,4783.805255074786
9,2320.39,11,0,5479.359068067611,5796.752981481482,4783.805255074786
9,2316.66,11,0,5479.359068067611,5796.752981481482,4783.805255074786
9,2370.34,11,0,5479.359068067611,5796.752981481482,4783.805255074786
9,2423.08,11,0,5479.359068067611,5796.752981481482,4783.805255074786
9,2401.86,11,0,5479.359068067611,5796.752981481482,4783.805255074786
10,2515.76,11,0,5454.895655550479,5796.752981481482,4783.805255074786
10,2549.36,11,0,5454.895655550479,5796.752981481482,4783.805255074786
10,2541.03,11,0,5454.895655550479,5796.752981481482,4783.805255074786
10,2640.72,11,0,5454.895655550479,5796.752981481482,4783.805255074786
10,2701.99,11,0,5454.895655550479,5796.752981481482,4783.805255074786
10,2755.79,11,0,5454.895655550479,5796.752981481482,4783.805255074786
11,2711.23,11,0,5369.6498812785385,5796.752981481482,4783.805255074786
11,2600.09,11,0,5369.6498812785385,5796.752981481482,4783.805255074786
11,2500.83,11,0,5369.6498812785385,5796.752981481482,4783.805255074786
11,2397.18,11,0,5369.6498812785385,5796.752981481482,4783.805255074786
11,2381.65,11,0,5369.6498812785385,5796.752981481482,4783.805255074786
11,2319.36,11,0,5369.6498812785385,5796.752981481482,4783.805255074786
12,2296.31,11,0,5347.095989036089,5796.752981481482,4783.805255074786
12,2291.59,11,0,5347.095989036089,5796.752981481482,4783.805255074786
12,2342.21,11,0,5347.095989036089,5796.752981481482,4783.805255074786
12,2279.09,11,0,5347.095989036089,5796.752981481482,4783.805255074786
12,2476.7,11,0,5347.095989036089,5796.752981481482,4783.805255074786
12,2548.24,11,0,5347.095989036089,5796.752981481482,4783.805255074786
13,2595.93,11,0,5666.37997715852,5796.752981481482,4783.805255074786
13,2687.95,11,0,5666.37997715852,5796.752981481482,4783.805255074786
13,2690.1,11,0,5666.37997715852,5796.752981481482,4783.805255074786
13,2733.88,11,0,5666.37997715852,5796.752981481482,4783.805255074786
13,2784.02,11,0,5666.37997715852,5796.752981481482,4783.805255074786
13,2893.31,11,0,5666.37997715852,5796.752981481482,4783.805255074786
14,2866.68,11,0,5624.91337912088,5796.752981481482,4783.805255074786
14,2854.35,11,0,5624.91337912088,5796.752981481482,4783.805255074786
14,2834.19,11,0,5624.91337912088,5796.752981481482,4783.805255074786
14,2789.98,11,0,5624.91337912088,5796.752981481482,4783.805255074786
14,2758.85,11,0,5624.91337912088,5796.752981481482,4783.805255074786
14,2758.74,11,0,5624.91337912088,5796.752981481482,4783.805255074786
15,2696.31,11,0,5407.430425824176,5796.752981481482,4783.805255074786
15,2668.07,11,0,5407.430425824176,5796.752981481482,4783.805255074786
15,2720.78,11,0,5407.430425824176,5796.752981481482,4783.805255074786
15,2731.03,11,0,5407.430425824176,5796.752981481482,4783.805255074786
15,2764.43,11,0,5407.430425824176,5796.752981481482,4783.805255074786
15,2801.46,11,0,5407.430425824176,5796.752981481482,4783.805255074786
16,2741.15,11,0,5072.167733516483,5796.752981481482,4783.805255074786
16,2618.09,11,0,5072.167733516483,5796.752981481482,4783.805255074786
16,2688.18,11,0,5072.167733516483,5796.752981481482,4783.805255074786
16,2713.58,11,0,5072.167733516483,5796.752981481482,4783.805255074786
16,2581.18,11,0,5072.167733516483,5796.752981481482,4783.805255074786
16,2541.36,11,0,5072.167733516483,5796.752981481482,4783.805255074786
17,2519.97,11,0,4452.802573260074,5796.752981481482,4783.805255074786
17,2325.64,11,0,4452.802573260074,5796.752981481482,4783.805255074786
17,2129.19,11,0,4452.802573260074,5796.752981481482,4783.805255074786
17,2154.13,11,0,4452.802573260074,5796.752981481482,4783.805255074786
17,2132.61,11,0,4452.802573260074,5796.752981481482,4783.805255074786
17,2212.7,11,0,4452.802573260074,5796.752981481482,4783.805255074786
18,2165.89,11,0,4100.877545787546,5796.752981481482,4783.805255074786
18,2170.11,11,0,4100.877545787546,5796.752981481482,4783.805255074786
18,2174.21,11,0,4100.877545787546,5796.752981481482,4783.805255074786
18,2128.73,11,0,4100.877545787546,5796.752981481482,4783.805255074786
18,2098.11,11,0,4100.877545787546,5796.752981481482,4783.805255074786
18,2116.94,11,0,4100.877545787546,5796.752981481482,4783.805255074786
19,2080.93,11,0,3881.0380128205124,5796.752981481482,4783.805255074786
19,2045.83,11,0,3881.0380128205124,5796.752981481482,4783.805255074786
19,2072.29,11,0,3881.0380128205124,5796.752981481482,4783.805255074786
19,2097.0,11,0,3881.0380128205124,5796.752981481482,4783.805255074786
19,2097.23,11,0,3881.0380128205124,5796.752981481482,4783.805255074786
19,2088.85,11,0,3881.0380128205124,5796.752981481482,4783.805255074786
20,2078.0,11,0,3863.189253663004,5796.752981481482,4783.805255074786
20,2016.95,11,0,3863.189253663004,5796.752981481482,4783.805255074786
20,1993.65,11,0,3863.189253663004,5796.752981481482,4783.805255074786
20,2024.18,11,0,3863.189253663004,5796.752981481482,4783.805255074786
20,2021.93,11,0,3863.189253663004,5796.752981481482,4783.805255074786
20,1999.03,11,0,3863.189253663004,5796.752981481482,4783.805255074786
21,1920.81,11,0,3721.884642857143,5796.752981481482,4783.805255074786
21,1884.29,11,0,3721.884642857143,5796.752981481482,4783.805255074786
21,1854.02,11,0,3721.884642857143,5796.752981481482,4783.805255074786
21,1849.14,11,0,3721.884642857143,5796.752981481482,4783.805255074786
21,1821.35,11,0,3721.884642857143,5796.752981481482,4783.805255074786
21,1776.42,11,0,3721.884642857143,5796.752981481482,4783.805255074786
22,1776.65,11,0,3521.370782967033,5796.752981481482,4783.805255074786
22,1742.45,11,0,3521.370782967033,5796.752981481482,4783.805255074786
22,1726.69,11,0,3521.370782967033,5796.752981481482,4783.805255074786
22,1720.13,11,0,3521.370782967033,5796.752981481482,4783.805255074786
22,371.11,11,0,3521.370782967033,5796.752981481482,4783.805255074786
22,-1852.38,11,0,3521.370782967033,5796.752981481482,4783.805255074786
23,-2194.44,11,0,3374.662664835165,5796.752981481482,4783.805255074786
23,-1609.17,11,0,3374.662664835165,5796.752981481482,4783.805255074786
23,1817.28,11,0,3374.662664835165,5796.752981481482,4783.805255074786
23,1678.83,11,0,3374.662664835165,5796.752981481482,4783.805255074786
23,4692.97,11,0,3374.662664835165,5796.752981481482,4783.805255074786
23,5308.36,11,0,3374.662664835165,5796.752981481482,4783.805255074786
0,5254.19,11,1,3319.424849177331,5796.752981481482,5044.38390825688
0,5002.49,11,1,3319.424849177331,5796.752981481482,5044.38390825688
0,4930.1,11,1,3319.424849177331,5796.752981481482,5044.38390825688
0,4987.7,11,1,3319.424849177331,5796.752981481482,5044.38390825688
0,4952.66,11,1,3319.424849177331,5796.752981481482,5044.38390825688
0,4824.85,11,1,3319.424849177331,5796.752981481482,5044.38390825688
1,4859.7,11,1,3325.8611461187215,5796.752981481482,5044.38390825688
1,4734.03,11,1,3325.8611461187215,5796.752981481482,5044.38390825688
1,4727.96,11,1,3325.8611461187215,5796.752981481482,5044.38390825688
1,4800.59,11,1,3325.8611461187215,5796.752981481482,5044.38390825688
1,4769.85,11,1,3325.8611461187215,5796.752981481482,5044.38390825688
1,4848.76,11,1,3325.8611461187215,5796.752981481482,5044.38390825688
2,4741.59,11,1,3353.5758538812784,5796.752981481482,5044.38390825688
2,4809.79,11,1,3353.5758538812784,5796.752981481482,5044.38390825688
2,4889.02,11,1,3353.5758538812784,5796.752981481482,5044.38390825688
2,5102.2,11,1,3353.5758538812784,5796.752981481482,5044.38390825688
2,5105.04,11,1,3353.5758538812784,5796.752981481482,5044.38390825688
2,5066.58,11,1,3353.5758538812784,5796.752981481482,5044.38390825688
3,5094.81,11,1,3341.835109589041,5796.752981481482,5044.38390825688
3,5150.94,11,1,3341.835109589041,5796.752981481482,5044.38390825688
3,5181.83,11,1,3341.835109589041,5796.752981481482,5044.38390825688
3,5267.55,11,1,3341.835109589041,5796.752981481482,5044.38390825688
3,5232.9,11,1,3341.835109589041,5796.752981481482,5044.38390825688
3,5235.89,11,1,3341.835109589041,5796.752981481482,5044.38390825688
4,5300.22,11,1,3441.449703196347,5796.752981481482,5044.38390825688
4,5213.62,11,1,3441.449703196347,5796.752981481482,5044.38390825688
4,5197.27,11,1,3441.449703196347,5796.752981481482,5044.38390825688
4,5213.09,11,1,3441.449703196347,5796.752981481482,5044.38390825688
4,5209.77,11,1,3441.449703196347,5796.752981481482,5044.38390825688
4,5347.77,11,1,3441.449703196347,5796.752981481482,5044.38390825688
5,5401.94,11,1,3782.7966301369866,5796.752981481482,5044.38390825688
5,5484.23,11,1,3782.7966301369866,5796.752981481482,5044.38390825688
5,5726.96,11,1,3782.7966301369866,5796.752981481482,5044.38390825688
5,5869.89,11,1,3782.7966301369866,5796.752981481482,5044.38390825688
5,6037.27,11,1,3782.7966301369866,5796.752981481482,5044.38390825688
5,6256.17,11,1,3782.7966301369866,5796.752981481482,5044.38390825688
6,6412.08,11,1,4435.286328767123,5796.752981481482,5044.38390825688
6,6777.45,11,1,4435.286328767123,5796.752981481482,5044.38390825688
6,6803.43,11,1,4435.286328767123,5796.752981481482,5044.38390825688
6,7116.26,11,1,4435.286328767123,5796.752981481482,5044.38390825688
6,7352.37,11,1,4435.286328767123,5796.752981481482,5044.38390825688
6,7255.92,11,1,4435.286328767123,5796.752981481482,5044.38390825688
7,7418.92,11,1,4989.990867976245,5796.752981481482,5044.38390825688
7,7396.02,11,1,4989.990867976245,5796.752981481482,5044.38390825688
7,7287.34,11,1,4989.990867976245,5796.752981481482,5044.38390825688
7,7572.99,11,1,4989.990867976245,5796.752981481482,5044.38390825688
7,7604.88,11,1,4989.990867976245,5796.752981481482,5044.38390825688
7,7717.15,11,1,4989.990867976245,5796.752981481482,5044.38390825688
8,7921.06,11,1,5308.418885844749,5796.752981481482,5044.38390825688
8,8027.19,11,1,5308.418885844749,5796.752981481482,5044.38390825688
8,7883.61,11,1,5308.418885844749,5796.752981481482,5044.38390825688
8,7987.7,11,1,5308.418885844749,5796.752981481482,5044.38390825688
8,8175.74,11,1,5308.418885844749,5796.752981481482,5044.38390825688
8,8174.07,11,1,5308.418885844749,5796.752981481482,5044.38390825688
9,8173.38,11,1,5479.359068067611,5796.752981481482,5044.38390825688
9,8183.48,11,1,5479.359068067611,5796.752981481482,5044.38390825688
9,8229.42,11,1,5479.359068067611,5796.752981481482,5044.38390825688
9,8484.35,11,1,5479.359068067611,5796.752981481482,5044.38390825688
9,8589.17,11,1,5479.359068067611,5796.752981481482,5044.38390825688
9,8527.13,11,1,5479.359068067611,5796.752981481482,5044.38390825688
10,8555.97,11,1,5454.895655550479,5796.752981481482,5044.38390825688
10,8568.63,11,1,5454.895655550479,5796.752981481482,5044.38390825688
10,8699.73,11,1,5454.895655550479,5796.752981481482,5044.38390825688
10,8715.85,11,1,5454.895655550479,5796.752981481482,5044.38390825688
10,8667.7,11,1,5454.895655550479,5796.752981481482,5044.38390825688
10,8882.84,11,1,5454.895655550479,5796.752981481482,5044.38390825688
11,8896.06,11,1,5369.6498812785385,5796.752981481482,5044.38390825688
11,8348.9,11,1,5369.6498812785385,5796.752981481482,5044.38390825688
11,8320.43,11,1,5369.6498812785385,5796.752981481482,5044.38390825688
11,8002.11,11,1,5369.6498812785385,5796.752981481482,5044.38390825688
11,8035.41,11,1,5369.6498812785385,5796.752981481482,5044.38390825688
11,8205.47,11,1,5369.6498812785385,5796.752981481482,5044.38390825688
12,8038.49,11,1,5347.095989036089,5796.752981481482,5044.38390825688
12,8112.38,11,1,5347.095989036089,5796.752981481482,5044.38390825688
12,8269.05,11,1,5347.095989036089,5796.752981481482,5044.38390825688
12,8007.09,11,1,5347.095989036089,5796.752981481482,5044.38390825688
12,8033.85,11,1,5347.095989036089,5796.752981481482,5044.38390825688
12,7880.33,11,1,5347.095989036089,5796.752981481482,5044.38390825688
13,7989.66,11,1,5666.37997715852,5796.752981481482,5044.38390825688
13,8390.0,11,1,5666.37997715852,5796.752981481482,5044.38390825688
13,8405.05,11,1,5666.37997715852,5796.752981481482,5044.38390825688
13,9194.88,11,1,5666.37997715852,5796.752981481482,5044.38390825688
13,9122.93,11,1,5666.37997715852,5796.752981481482,5044.38390825688
13,8992.6,11,1,5666.37997715852,5796.752981481482,5044.38390825688
14,9005.16,11,1,5624.91337912088,5796.752981481482,5044.38390825688
14,9076.64,11,1,5624.91337912088,5796.752981481482,5044.38390825688
14,9042.65,11,1,5624.91337912088,5796.752981481482,5044.38390825688
14,8966.43,11,1,5624.91337912088,5796.752981481482,5044.38390825688
14,8992.68,11,1,5624.91337912088,5796.752981481482,5044.38390825688
14,9040.54,11,1,5624.91337912088,5796.752981481482,5044.38390825688
15,9220.16,11,1,5407.430425824176,5796.752981481482,5044.38390825688
15,9075.16,11,1,5407.430425824176,5796.752981481482,5044.38390825688
15,9041.51,11,1,5407.430425824176,5796.752981481482,5044.38390825688
15,8949.38,11,1,5407.430425824176,5796.752981481482,5044.38390825688
15,8829.22,11,1,5407.430425824176,5796.752981481482,5044.38390825688
15,8744.42,11,1,5407.430425824176,5796.752981481482,5044.38390825688
16,8716.0,11,1,5072.167733516483,5796.752981481482,5044.38390825688
16,8591.14,11,1,5072.167733516483,5796.752981481482,5044.38390825688
16,8547.04,11,1,5072.167733516483,5796.752981481482,5044.38390825688
16,8234.55,11,1,5072.167733516483,5796.752981481482,5044.38390825688
16,8180.76,11,1,5072.167733516483,5796.752981481482,5044.38390825688
16,7994.05,11,1,5072.167733516483,5796.752981481482,5044.38390825688
17,7795.31,11,1,4452.802573260074,5796.752981481482,5044.38390825688
17,6863.24,11,1,4452.802573260074,5796.752981481482,5044.38390825688
17,6708.18,11,1,4452.802573260074,5796.752981481482,5044.38390825688
17,6699.66,11,1,4452.802573260074,5796.752981481482,5044.38390825688
17,6791.02,11,1,4452.802573260074,5796.752981481482,5044.38390825688
17,6550.76,11,1,4452.802573260074,5796.752981481482,5044.38390825688
18,6473.97,11,1,4100.877545787546,5796.752981481482,5044.38390825688
18,6522.0,11,1,4100.877545787546,5796.752981481482,5044.38390825688
18,6483.02,11,1,4100.877545787546,5796.752981481482,5044.38390825688
18,6418.82,11,1,4100.877545787546,5796.752981481482,5044.38390825688
18,6341.59,11,1,4100.877545787546,5796.752981481482,5044.38390825688
